"uscode","naics","lfo","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","f1_4","e1_4nf","e1_4","q1_4nf","q1_4","a1_4nf","a1_4","n1_4","f5_9","e5_9nf","e5_9","q5_9nf","q5_9","a5_9nf","a5_9","n5_9","f10_19","e10_19nf","e10_19","q10_19nf","q10_19","a10_19nf","a10_19","n10_19","f20_49","e20_49nf","e20_49","q20_49nf","q20_49","a20_49nf","a20_49","n20_49","f50_99","e50_99nf","e50_99","q50_99nf","q50_99","a50_99nf","a50_99","n50_99","f100_249","e100_249nf","e100_249","q100_249nf","q100_249","a100_249nf","a100_249","n100_249","f250_499","e250_499nf","e250_499","q250_499nf","q250_499","a250_499nf","a250_499","n250_499","f500_999","e500_999nf","e500_999","q500_999nf","q500_999","a500_999nf","a500_999","n500_999","f1000","e1000nf","e1000","q1000nf","q1000","a1000nf","a1000","n1000"
"98","313///","O","F","D",0,"D",0,"D",0,5,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","3131//","-",,"G",25272,"G",202419,"G",805813,324,,"H",158,"G",1746,"G",7305,87,,"G",202,"G",1397,"G",5784,31,,"G",353,"G",3201,"G",13923,26,,"G",1630,"G",13022,"G",53150,52,,"G",3157,"G",27258,"G",109233,46,,"G",8835,"G",71559,"G",272010,55,,"G",7392,"H",57071,"H",236506,22,,"G",3545,"G",27165,"G",107902,5,,"G",0,"G",0,"G",0,0
"98","3131//","C",,"G",17578,"G",132209,"G",547538,143,,"G",50,"H",522,"H",2194,24,,"H",72,"H",673,"H",2710,10,,"G",86,"H",1190,"G",4553,6,,"H",766,"H",5596,"H",23587,25,,"G",1362,"G",11017,"G",46375,19,,"G",6516,"G",48812,"G",201204,38,,"H",5952,"H",46279,"H",195749,17,,"G",2774,"G",18120,"G",71166,4,,"G",0,"G",0,"G",0,0
"98","3131//","Z",,"H",4059,"H",38905,"H",135612,115,,"H",65,"H",693,"H",2767,35,,"H",98,"G",563,"G",2443,16,,"G",175,"G",1392,"H",6713,13,,"G",686,"G",5547,"G",23412,22,,"G",1129,"G",10437,"G",39565,17,"G","D",0,"D",0,"D",0,10,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3131//","S",,"G",74,"G",345,"G",1503,18,,"H",23,"H",87,"G",453,13,,"H",23,"S",0,"H",535,3,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3131//","P",,"G",3547,"G",30910,"G",120946,47,,"G",20,"H",444,"H",1891,15,"A","D",0,"D",0,"D",0,2,"B","S",0,"H",434,"H",1928,4,,"G",178,"G",1879,"G",6151,5,"F","S",0,"H",5804,"H",23293,10,,"G",1007,"G",7808,"G",26952,7,"F","D",0,"D",0,"D",0,3,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","3131//","O","A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31311/","-",,"G",25272,"G",202419,"G",805813,324,,"H",158,"G",1746,"G",7305,87,,"G",202,"G",1397,"G",5784,31,,"G",353,"G",3201,"G",13923,26,,"G",1630,"G",13022,"G",53150,52,,"G",3157,"G",27258,"G",109233,46,,"G",8835,"G",71559,"G",272010,55,,"G",7392,"H",57071,"H",236506,22,,"G",3545,"G",27165,"G",107902,5,,"G",0,"G",0,"G",0,0
"98","31311/","C",,"G",17578,"G",132209,"G",547538,143,,"G",50,"H",522,"H",2194,24,,"H",72,"H",673,"H",2710,10,,"G",86,"H",1190,"G",4553,6,,"H",766,"H",5596,"H",23587,25,,"G",1362,"G",11017,"G",46375,19,,"G",6516,"G",48812,"G",201204,38,,"H",5952,"H",46279,"H",195749,17,,"G",2774,"G",18120,"G",71166,4,,"G",0,"G",0,"G",0,0
"98","31311/","Z",,"H",4059,"H",38905,"H",135612,115,,"H",65,"H",693,"H",2767,35,,"H",98,"G",563,"G",2443,16,,"G",175,"G",1392,"H",6713,13,,"G",686,"G",5547,"G",23412,22,,"G",1129,"G",10437,"G",39565,17,"G","D",0,"D",0,"D",0,10,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31311/","S",,"G",74,"G",345,"G",1503,18,,"H",23,"H",87,"G",453,13,,"H",23,"S",0,"H",535,3,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31311/","P",,"G",3547,"G",30910,"G",120946,47,,"G",20,"H",444,"H",1891,15,"A","D",0,"D",0,"D",0,2,"B","S",0,"H",434,"H",1928,4,,"G",178,"G",1879,"G",6151,5,"F","S",0,"H",5804,"H",23293,10,,"G",1007,"G",7808,"G",26952,7,"F","D",0,"D",0,"D",0,3,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","31311/","O","A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313110","-",,"G",25272,"G",202419,"G",805813,324,,"H",158,"G",1746,"G",7305,87,,"G",202,"G",1397,"G",5784,31,,"G",353,"G",3201,"G",13923,26,,"G",1630,"G",13022,"G",53150,52,,"G",3157,"G",27258,"G",109233,46,,"G",8835,"G",71559,"G",272010,55,,"G",7392,"H",57071,"H",236506,22,,"G",3545,"G",27165,"G",107902,5,,"G",0,"G",0,"G",0,0
"98","313110","C",,"G",17578,"G",132209,"G",547538,143,,"G",50,"H",522,"H",2194,24,,"H",72,"H",673,"H",2710,10,,"G",86,"H",1190,"G",4553,6,,"H",766,"H",5596,"H",23587,25,,"G",1362,"G",11017,"G",46375,19,,"G",6516,"G",48812,"G",201204,38,,"H",5952,"H",46279,"H",195749,17,,"G",2774,"G",18120,"G",71166,4,,"G",0,"G",0,"G",0,0
"98","313110","Z",,"H",4059,"H",38905,"H",135612,115,,"H",65,"H",693,"H",2767,35,,"H",98,"G",563,"G",2443,16,,"G",175,"G",1392,"H",6713,13,,"G",686,"G",5547,"G",23412,22,,"G",1129,"G",10437,"G",39565,17,"G","D",0,"D",0,"D",0,10,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313110","S",,"G",74,"G",345,"G",1503,18,,"H",23,"H",87,"G",453,13,,"H",23,"S",0,"H",535,3,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313110","P",,"G",3547,"G",30910,"G",120946,47,,"G",20,"H",444,"H",1891,15,"A","D",0,"D",0,"D",0,2,"B","S",0,"H",434,"H",1928,4,,"G",178,"G",1879,"G",6151,5,"F","S",0,"H",5804,"H",23293,10,,"G",1007,"G",7808,"G",26952,7,"F","D",0,"D",0,"D",0,3,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","313110","O","A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3132//","-",,"G",51622,"G",526754,"G",2138451,982,,"G",561,"G",4009,"G",21937,299,,"G",869,"G",8949,"G",29664,132,,"G",2026,"G",18460,"G",75927,145,,"G",5277,"G",47802,"G",196315,164,,"G",7015,"G",65280,"G",256325,97,,"G",16405,"G",167792,"G",684591,102,,"G",11015,"G",107011,"G",442290,33,,"G",4992,"G",44029,"G",168940,8,"H","D",0,"D",0,"D",0,2
"98","3132//","C",,"G",34440,"G",377153,"G",1523653,407,,"H",172,"G",1409,"G",8615,95,,"H",250,"G",4777,"G",11818,38,,"G",789,"G",7080,"G",28923,55,,"G",2179,"G",20777,"G",82298,67,,"G",3566,"G",39339,"G",149472,48,,"G",11348,"G",119763,"G",491934,70,,"G",8198,"G",80296,"G",333888,25,,"G",4476,"G",40290,"G",154243,7,"H","D",0,"D",0,"D",0,2
"98","3132//","Z",,"G",12555,"G",110856,"G",458927,407,,"H",261,"G",1927,"G",9841,126,,"G",442,"G",3253,"G",13769,67,,"H",947,"G",8852,"G",35778,68,,"G",2663,"G",23141,"G",98876,83,,"G",2176,"G",16558,"G",69277,31,,"G",4048,"G",37658,"G",152860,26,,"H",2018,"H",19467,"H",78526,6,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3132//","S",,"H",633,"H",4159,"H",19179,63,,"H",73,"G",222,"H",1354,45,,"G",73,"G",316,"G",1411,12,,"H",51,"H",394,"H",1605,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3132//","P",,"G",2713,"G",26036,"G",104583,99,,"G",55,"G",451,"G",2127,33,,"G",104,"G",603,"G",2666,15,,"G",239,"G",2134,"G",9621,18,,"G",413,"H",3771,"H",14841,13,,"G",1004,"G",7890,"G",33202,15,,"G",573,"G",7144,"G",24988,4,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3132//","N","F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","3132//","O","F","D",0,"D",0,"D",0,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","31321/","-",,"G",19592,"G",164711,"G",653785,335,,"G",228,"G",1675,"G",8655,128,,"G",332,"G",2605,"G",10653,52,,"G",446,"G",3590,"G",14339,32,,"G",1223,"G",10945,"G",45801,37,,"G",2088,"G",18698,"G",72604,28,,"G",6247,"G",59599,"G",238939,38,,"H",4683,"H",31293,"H",125489,14,,"H",3165,"H",25522,"H",93552,5,"G","D",0,"D",0,"D",0,1
"98","31321/","C",,"G",14054,"G",119973,"G",469198,147,,"H",94,"G",815,"G",4304,47,,"H",114,"S",0,"H",4280,18,,"H",125,"G",1021,"G",4029,9,,"G",518,"G",4958,"G",20585,15,,"G",1066,"G",11759,"G",42656,14,,"G",4681,"G",44106,"G",176602,28,,"H",3627,"H",23642,"H",94134,11,,"H",2649,"H",21783,"H",78855,4,"G","D",0,"D",0,"D",0,1
"98","31321/","Z",,"G",3583,"G",30791,"G",128472,117,,"H",69,"H",467,"H",2226,40,,"G",148,"G",1142,"G",4920,24,,"H",224,"G",1854,"G",7716,15,,"G",545,"G",4717,"G",20216,17,,"H",766,"H",5636,"H",24125,11,,"H",1249,"H",12529,"H",50652,8,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31321/","S",,"G",108,"G",494,"G",2397,34,,"G",39,"G",110,"H",862,26,,"H",32,"G",149,"G",650,5,,"H",37,"H",235,"H",885,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31321/","P",,"G",764,"G",6190,"G",25090,34,,"H",26,"H",283,"G",1263,15,"B","S",0,"S",0,"H",803,5,"B","D",0,"D",0,"D",0,5,,"G",160,"G",1270,"G",5000,5,"C","D",0,"D",0,"D",0,2,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31321/","N","F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31321/","O","F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","313210","-",,"G",19592,"G",164711,"G",653785,335,,"G",228,"G",1675,"G",8655,128,,"G",332,"G",2605,"G",10653,52,,"G",446,"G",3590,"G",14339,32,,"G",1223,"G",10945,"G",45801,37,,"G",2088,"G",18698,"G",72604,28,,"G",6247,"G",59599,"G",238939,38,,"H",4683,"H",31293,"H",125489,14,,"H",3165,"H",25522,"H",93552,5,"G","D",0,"D",0,"D",0,1
"98","313210","C",,"G",14054,"G",119973,"G",469198,147,,"H",94,"G",815,"G",4304,47,,"H",114,"S",0,"H",4280,18,,"H",125,"G",1021,"G",4029,9,,"G",518,"G",4958,"G",20585,15,,"G",1066,"G",11759,"G",42656,14,,"G",4681,"G",44106,"G",176602,28,,"H",3627,"H",23642,"H",94134,11,,"H",2649,"H",21783,"H",78855,4,"G","D",0,"D",0,"D",0,1
"98","313210","Z",,"G",3583,"G",30791,"G",128472,117,,"H",69,"H",467,"H",2226,40,,"G",148,"G",1142,"G",4920,24,,"H",224,"G",1854,"G",7716,15,,"G",545,"G",4717,"G",20216,17,,"H",766,"H",5636,"H",24125,11,,"H",1249,"H",12529,"H",50652,8,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313210","S",,"G",108,"G",494,"G",2397,34,,"G",39,"G",110,"H",862,26,,"H",32,"G",149,"G",650,5,,"H",37,"H",235,"H",885,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313210","P",,"G",764,"G",6190,"G",25090,34,,"H",26,"H",283,"G",1263,15,"B","S",0,"S",0,"H",803,5,"B","D",0,"D",0,"D",0,5,,"G",160,"G",1270,"G",5000,5,"C","D",0,"D",0,"D",0,2,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313210","N","F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313210","O","F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","31322/","-",,"G",6865,"G",57215,"G",236790,214,,"H",151,"H",813,"G",4316,77,,"G",149,"G",762,"G",3341,23,,"G",504,"G",3950,"G",17221,37,,"G",1265,"G",10608,"G",42639,38,,"G",1413,"G",10136,"G",41086,20,,"G",2713,"G",23842,"G",98998,17,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31322/","C",,"G",2884,"G",23849,"G",99060,64,,"G",26,"H",146,"G",623,15,,"G",39,"H",211,"H",916,6,,"G",219,"G",1910,"G",7936,15,,"H",337,"H",2796,"H",10536,10,,"G",678,"G",5665,"G",22706,9,,"G",1202,"G",9684,"G",41224,8,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31322/","Z",,"G",3268,"G",28892,"G",117920,113,,"H",87,"G",503,"G",3039,44,,"G",61,"H",321,"H",1417,9,,"H",242,"H",1659,"G",6781,19,,"G",868,"G",7302,"G",30456,26,,"G",463,"G",2789,"G",11214,6,,"G",1260,"G",12651,"G",50943,8,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31322/","S","E","D",0,"D",0,"D",0,15,,"H",22,"H",73,"G",305,10,,"G",22,"H",97,"H",429,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31322/","P",,"H",418,"H",2797,"H",12245,22,"A","S",0,"H",91,"H",349,8,,"H",27,"G",133,"G",579,4,"B","S",0,"H",381,"G",2504,3,"B","D",0,"D",0,"D",0,2,,"H",272,"H",1682,"H",7166,5,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313220","-",,"G",6865,"G",57215,"G",236790,214,,"H",151,"H",813,"G",4316,77,,"G",149,"G",762,"G",3341,23,,"G",504,"G",3950,"G",17221,37,,"G",1265,"G",10608,"G",42639,38,,"G",1413,"G",10136,"G",41086,20,,"G",2713,"G",23842,"G",98998,17,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313220","C",,"G",2884,"G",23849,"G",99060,64,,"G",26,"H",146,"G",623,15,,"G",39,"H",211,"H",916,6,,"G",219,"G",1910,"G",7936,15,,"H",337,"H",2796,"H",10536,10,,"G",678,"G",5665,"G",22706,9,,"G",1202,"G",9684,"G",41224,8,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313220","Z",,"G",3268,"G",28892,"G",117920,113,,"H",87,"G",503,"G",3039,44,,"G",61,"H",321,"H",1417,9,,"H",242,"H",1659,"G",6781,19,,"G",868,"G",7302,"G",30456,26,,"G",463,"G",2789,"G",11214,6,,"G",1260,"G",12651,"G",50943,8,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313220","S","E","D",0,"D",0,"D",0,15,,"H",22,"H",73,"G",305,10,,"G",22,"H",97,"H",429,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313220","P",,"H",418,"H",2797,"H",12245,22,"A","S",0,"H",91,"H",349,8,,"H",27,"G",133,"G",579,4,"B","S",0,"H",381,"G",2504,3,"B","D",0,"D",0,"D",0,2,,"H",272,"H",1682,"H",7166,5,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31323/","-",,"H",17704,"H",243583,"H",995060,246,,"H",68,"H",690,"H",4712,42,,"G",187,"G",2494,"G",7542,26,,"H",617,"G",5817,"G",25020,43,,"G",1688,"G",17457,"G",72122,55,,"G",2454,"G",28246,"G",106244,34,,"G",4855,"G",62489,"G",254043,30,,"H",4412,"H",59817,"H",251203,13,"G","D",0,"D",0,"D",0,2,"G","D",0,"D",0,"D",0,1
"98","31323/","C",,"H",13622,"H",201145,"H",825143,128,,"G",18,"H",236,"H",2742,16,,"H",63,"G",1516,"G",3696,9,,"G",301,"G",2712,"G",11223,20,,"H",740,"G",8879,"G",34898,24,,"H",1405,"G",18338,"G",68973,19,,"H",4381,"H",55813,"H",230963,27,,"G",3291,"H",47078,"H",198474,10,"G","D",0,"D",0,"D",0,2,"G","D",0,"D",0,"D",0,1
"98","31323/","Z",,"H",2913,"H",27909,"H",117060,84,"B","S",0,"G",376,"G",1391,16,"C","S",0,"G",815,"G",3160,13,,"H",238,"H",2470,"H",10779,17,,"H",772,"G",6656,"G",29554,25,,"H",614,"G",5584,"G",22999,9,"E","D",0,"D",0,"D",0,2,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31323/","S",,"H",33,"G",225,"G",1082,7,,"G",6,"S",0,"G",125,4,"A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31323/","P",,"H",938,"H",13017,"H",48294,24,"A","D",0,"D",0,"D",0,6,"A","D",0,"D",0,"D",0,2,,"G",64,"G",476,"G",2298,5,"C","D",0,"D",0,"D",0,5,"E","D",0,"D",0,"D",0,4,"C","D",0,"D",0,"D",0,1,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31323/","O","C","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313230","-",,"H",17704,"H",243583,"H",995060,246,,"H",68,"H",690,"H",4712,42,,"G",187,"G",2494,"G",7542,26,,"H",617,"G",5817,"G",25020,43,,"G",1688,"G",17457,"G",72122,55,,"G",2454,"G",28246,"G",106244,34,,"G",4855,"G",62489,"G",254043,30,,"H",4412,"H",59817,"H",251203,13,"G","D",0,"D",0,"D",0,2,"G","D",0,"D",0,"D",0,1
"98","313230","C",,"H",13622,"H",201145,"H",825143,128,,"G",18,"H",236,"H",2742,16,,"H",63,"G",1516,"G",3696,9,,"G",301,"G",2712,"G",11223,20,,"H",740,"G",8879,"G",34898,24,,"H",1405,"G",18338,"G",68973,19,,"H",4381,"H",55813,"H",230963,27,,"G",3291,"H",47078,"H",198474,10,"G","D",0,"D",0,"D",0,2,"G","D",0,"D",0,"D",0,1
"98","313230","Z",,"H",2913,"H",27909,"H",117060,84,"B","S",0,"G",376,"G",1391,16,"C","S",0,"G",815,"G",3160,13,,"H",238,"H",2470,"H",10779,17,,"H",772,"G",6656,"G",29554,25,,"H",614,"G",5584,"G",22999,9,"E","D",0,"D",0,"D",0,2,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313230","S",,"H",33,"G",225,"G",1082,7,,"G",6,"S",0,"G",125,4,"A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313230","P",,"H",938,"H",13017,"H",48294,24,"A","D",0,"D",0,"D",0,6,"A","D",0,"D",0,"D",0,2,,"G",64,"G",476,"G",2298,5,"C","D",0,"D",0,"D",0,5,"E","D",0,"D",0,"D",0,4,"C","D",0,"D",0,"D",0,1,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","313230","O","C","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31324/","-",,"G",7461,"G",61245,"G",252816,187,,"G",114,"G",831,"G",4254,52,"C","S",0,"H",3088,"G",8128,31,,"G",459,"H",5103,"G",19347,33,,"G",1101,"G",8792,"G",35753,34,,"G",1060,"G",8200,"G",36391,15,,"G",2590,"G",21862,"G",92611,17,,"G",1250,"G",8797,"G",36409,4,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","31324/","C",,"G",3880,"G",32186,"G",130252,68,,"G",34,"H",212,"H",946,17,"B","S",0,"S",0,"H",2926,5,,"G",144,"G",1437,"G",5735,11,,"G",584,"G",4144,"G",16279,18,,"G",417,"G",3577,"G",15137,6,,"G",1084,"H",10160,"H",43145,7,,"G",897,"G",6139,"G",26161,3,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","31324/","Z",,"G",2791,"G",23264,"G",95475,93,,"H",67,"H",581,"G",3185,26,,"H",133,"G",975,"G",4272,21,,"G",243,"H",2869,"G",10502,17,,"G",478,"G",4466,"G",18650,15,,"G",333,"H",2549,"H",10939,5,,"H",1184,"H",9166,"H",37679,8,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31324/","S","C","D",0,"D",0,"D",0,7,"A","S",0,"H",25,"H",62,5,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","31324/","P",,"G",593,"G",4032,"G",18954,19,"A","D",0,"D",0,"D",0,4,,"H",28,"G",150,"H",835,4,"B","D",0,"D",0,"D",0,5,"B","D",0,"D",0,"D",0,1,,"H",310,"H",2074,"H",10315,4,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
